series_id,series_code,series_label,family_id,family_label,category,subcategory,collection,indicator_category,indicator_subcategory,disaggregation_label,series_type,answer_type,unit,unit_type,start_year,end_year,database_id,database_name,definition,description,visibility,external,archived,metadata_origin
31276,HHU23f-%_INT-PAIDEMP-MALE,Male,100011,"Number of individuals who did not purchase goods or services online, by reason",Connectivity,Use,"Number of individuals who did not purchase goods or services online, by reason",Trust concerns,,Male,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2024,8,ITU Households Database,"Refers to individuals who did not purchase good or service online in the last three months reporting trust concerns. Includes concerns about warranties, receiving or returning products.","HH23 - Reasons for not purchasing online: Trust concerns (e.g. about warranties, receiving or returning products) - %_INT - PAIDEMP - MALE",Public/Free,False,False,indicator_details
31277,HHU23f-%_INT-RURAL-,Rural,100011,"Number of individuals who did not purchase goods or services online, by reason",Connectivity,Use,"Number of individuals who did not purchase goods or services online, by reason",Trust concerns,,Rural,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2024,8,ITU Households Database,"Refers to individuals who did not purchase good or service online in the last three months reporting trust concerns. Includes concerns about warranties, receiving or returning products.","HH23 - Reasons for not purchasing online: Trust concerns (e.g. about warranties, receiving or returning products) - %_INT - RURAL",Public/Free,False,False,indicator_details
31280,HHU23f-%_INT-SELFEMP-,Self employee,100011,"Number of individuals who did not purchase goods or services online, by reason",Connectivity,Use,"Number of individuals who did not purchase goods or services online, by reason",Trust concerns,,Self employee,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2024,8,ITU Households Database,"Refers to individuals who did not purchase good or service online in the last three months reporting trust concerns. Includes concerns about warranties, receiving or returning products.","HH23 - Reasons for not purchasing online: Trust concerns (e.g. about warranties, receiving or returning products) - %_INT - SELFEMP",Public/Free,False,False,indicator_details
31281,HHU23f-%_INT-SELFEMP-FEMALE,Female,100011,"Number of individuals who did not purchase goods or services online, by reason",Connectivity,Use,"Number of individuals who did not purchase goods or services online, by reason",Trust concerns,,Female,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2024,8,ITU Households Database,"Refers to individuals who did not purchase good or service online in the last three months reporting trust concerns. Includes concerns about warranties, receiving or returning products.","HH23 - Reasons for not purchasing online: Trust concerns (e.g. about warranties, receiving or returning products) - %_INT - SELFEMP - FEMALE",Public/Free,False,False,indicator_details
31282,HHU23f-%_INT-SELFEMP-MALE,Male,100011,"Number of individuals who did not purchase goods or services online, by reason",Connectivity,Use,"Number of individuals who did not purchase goods or services online, by reason",Trust concerns,,Male,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2024,8,ITU Households Database,"Refers to individuals who did not purchase good or service online in the last three months reporting trust concerns. Includes concerns about warranties, receiving or returning products.","HH23 - Reasons for not purchasing online: Trust concerns (e.g. about warranties, receiving or returning products) - %_INT - SELFEMP - MALE",Public/Free,False,False,indicator_details
31283,HHU23f-%_INT-UNEMP-,Unemployed,100011,"Number of individuals who did not purchase goods or services online, by reason",Connectivity,Use,"Number of individuals who did not purchase goods or services online, by reason",Trust concerns,,Unemployed,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2024,8,ITU Households Database,"Refers to individuals who did not purchase good or service online in the last three months reporting trust concerns. Includes concerns about warranties, receiving or returning products.","HH23 - Reasons for not purchasing online: Trust concerns (e.g. about warranties, receiving or returning products) - %_INT - UNEMP",Public/Free,False,False,indicator_details
31284,HHU23f-%_INT-UNEMP-FEMALE,Female,100011,"Number of individuals who did not purchase goods or services online, by reason",Connectivity,Use,"Number of individuals who did not purchase goods or services online, by reason",Trust concerns,,Female,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2024,8,ITU Households Database,"Refers to individuals who did not purchase good or service online in the last three months reporting trust concerns. Includes concerns about warranties, receiving or returning products.","HH23 - Reasons for not purchasing online: Trust concerns (e.g. about warranties, receiving or returning products) - %_INT - UNEMP - FEMALE",Public/Free,False,False,indicator_details
31285,HHU23f-%_INT-UNEMP-MALE,Male,100011,"Number of individuals who did not purchase goods or services online, by reason",Connectivity,Use,"Number of individuals who did not purchase goods or services online, by reason",Trust concerns,,Male,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2024,8,ITU Households Database,"Refers to individuals who did not purchase good or service online in the last three months reporting trust concerns. Includes concerns about warranties, receiving or returning products.","HH23 - Reasons for not purchasing online: Trust concerns (e.g. about warranties, receiving or returning products) - %_INT - UNEMP - MALE",Public/Free,False,False,indicator_details
31286,HHU23f-%_INT-URBAN-,Urban,100011,"Number of individuals who did not purchase goods or services online, by reason",Connectivity,Use,"Number of individuals who did not purchase goods or services online, by reason",Trust concerns,,Urban,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2024,8,ITU Households Database,"Refers to individuals who did not purchase good or service online in the last three months reporting trust concerns. Includes concerns about warranties, receiving or returning products.","HH23 - Reasons for not purchasing online: Trust concerns (e.g. about warranties, receiving or returning products) - %_INT - URBAN",Public/Free,False,False,indicator_details
31289,HHU23f-%_INT--,Trust concerns,100011,"Number of individuals who did not purchase goods or services online, by reason",Connectivity,Use,"Number of individuals who did not purchase goods or services online, by reason",Trust concerns,,,base,Numeric,% of Internet users,defaultUnits,2017,2024,8,ITU Households Database,"Refers to individuals who did not purchase good or service online in the last three months reporting trust concerns. Includes concerns about warranties, receiving or returning products.","HH23 - Reasons for not purchasing online: Trust concerns (e.g. about warranties, receiving or returning products) - %_INT",Public/Free,False,False,indicator_details
31290,HHU23g-%_INT-15TO24-,15 to 24 years,100011,"Number of individuals who did not purchase goods or services online, by reason",Connectivity,Use,"Number of individuals who did not purchase goods or services online, by reason","Lack of confidence, knowledge or skills",,15 to 24 years,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2024,8,ITU Households Database,"Refers to individuals who did not purchase good or service online in the last three months reporting a lack of confidence, knowledge or skills regarding online purchasing.","HH23 - Reasons for not purchasing online: Lack of confidence, knowledge or skills - %_INT - 15TO24",Public/Free,False,False,indicator_details
31291,HHU23g-%_INT-15TO24-FEMALE,Female,100011,"Number of individuals who did not purchase goods or services online, by reason",Connectivity,Use,"Number of individuals who did not purchase goods or services online, by reason","Lack of confidence, knowledge or skills",,Female,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2024,8,ITU Households Database,"Refers to individuals who did not purchase good or service online in the last three months reporting a lack of confidence, knowledge or skills regarding online purchasing.","HH23 - Reasons for not purchasing online: Lack of confidence, knowledge or skills - %_INT - 15TO24 - FEMALE",Public/Free,False,False,indicator_details
