lon,lat,label,hand_m,slope_deg,tri,elevation_m,dist_water_m,dist_power_m,state,label_source,cell_id
103.5573271300708,2.5123355595988732,0,0.035200801,0.23033878590107687,0.3649368432935711,9.53017807006836,1103.1996201458348,11607.57609218318,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.65158090949355,2.4446255146498443,0,14.440703392,14.055951323226031,19.892343876039824,48.002655029296875,2829.859470762154,15887.343001839428,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.49865199283866,2.725974617012611,0,5e-05,0.05115215815972728,0.24279866619868187,4.04801607131958,1188.1590771433243,10146.807886944427,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.39515000029965,2.1419656263504128,0,6.988114357,1.8830419849253892,2.4916994953748723,39.21306228637695,4367.611767427612,2677.9298698925454,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.33313209400731,2.7558201911100615,0,17.749797821,8.988658369094535,15.125667489316378,37.37805938720703,758.235425952893,13884.26655610968,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.31233921286191,2.3160592680094867,0,3.905749321,3.9329664423797435,5.857420077380082,68.3370590209961,4172.690414863387,18140.541483564546,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.40807877756288,2.29113496953096,0,0.00024,1.0009546312847462,2.2382543982837233,24.60401153564453,126.54039093828567,9948.666834367828,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.36450917452555,2.129524364138414,0,7.668210983,6.017490114715655,8.174485153234443,31.12889862060547,2670.8470761241747,1677.254713106455,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.43291409824573,2.159457672007099,0,19.917697906,7.4381754814104095,11.352819882939436,73.26172637939453,4333.171778460251,3759.8545439619766,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.27502846322922,2.373653305859678,0,4e-05,6.834797924112474,11.386959001121905,61.129154205322266,748.0100508095901,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.71855850431191,2.223128667073768,0,10.693172455,0.8970673312154317,2.0432337406029673,44.77557373046875,258.94983074198115,4375.883491067349,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.72174579461684,2.4673163308851565,0,0.00013,3.529320264870165,10.028182060839331,31.802764892578125,5036.150110305056,8497.516751283223,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.51216509756372,2.7370899338188526,0,0.00011,0.7306691300611093,1.2061747306412607,4.691896915435791,206.0444693684699,9657.8005563083,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
